,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
342,Taylor Swift,folklore,10,2NmsngXHeC1GQ9wWrzhOMf,illicit affairs,spotify:track:2NmsngXHeC1GQ9wWrzhOMf,0.881,0.559,0.31,0.0,0.106,-10.445,0.0338,119.845,0.46,69
343,Taylor Swift,folklore,11,6VsvKPJ4xjVNKpI8VVZ3SV,invisible string,spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,0.838,0.653,0.452,7.73e-05,0.108,-11.143,0.055,83.433,0.45,68
344,Taylor Swift,folklore,12,2QDyYdZyhlP2fp79KZX8Bi,mad woman,spotify:track:2QDyYdZyhlP2fp79KZX8Bi,0.655,0.592,0.699,1.68e-05,0.114,-8.995,0.0471,141.916,0.506,63
345,Taylor Swift,folklore,13,08fa9LFcFBTcilB3iq2e2A,epiphany,spotify:track:08fa9LFcFBTcilB3iq2e2A,0.731,0.354,0.267,0.000402,0.0858,-13.69,0.0281,94.219,0.113,62
346,Taylor Swift,folklore,14,5kI4eCXXzyuIUXjQra0Cxi,betty,spotify:track:5kI4eCXXzyuIUXjQra0Cxi,0.6,0.593,0.377,0.0,0.0976,-8.761,0.0253,95.939,0.502,67
347,Taylor Swift,folklore,15,7MbT4I8qGntX4fMdqMQgke,peace,spotify:track:7MbT4I8qGntX4fMdqMQgke,0.918,0.647,0.272,1.73e-05,0.0918,-12.906,0.0916,150.044,0.339,63
348,Taylor Swift,folklore,16,6MWoRt97mnSTXZhu3ggi9C,hoax,spotify:track:6MWoRt97mnSTXZhu3ggi9C,0.966,0.662,0.181,3.86e-06,0.133,-15.065,0.0415,118.819,0.429,63
365,Taylor Swift,Lover,1,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,spotify:track:43rA71bccXFGD4C8GOpIlN,0.298,0.664,0.316,2.03e-06,0.0812,-10.345,0.519,92.875,0.541,69
366,Taylor Swift,Lover,2,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,0.117,0.552,0.702,2.06e-05,0.105,-5.707,0.157,169.994,0.564,80
367,Taylor Swift,Lover,3,1dGr1c8CrMLDpV6mPbImSI,Lover,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.492,0.359,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,0.453,81
368,Taylor Swift,Lover,4,3RauEVgRgj1IuWdJ9fDs70,The Man,spotify:track:3RauEVgRgj1IuWdJ9fDs70,0.0767,0.777,0.658,0.0,0.0901,-5.191,0.054,110.048,0.633,75
369,Taylor Swift,Lover,5,3pHkh7d0lzM2AldUtz2x37,The Archer,spotify:track:3pHkh7d0lzM2AldUtz2x37,0.12,0.292,0.574,0.00569,0.0663,-9.375,0.0401,124.344,0.166,69
370,Taylor Swift,Lover,6,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,0.00889,0.897,0.366,0.000353,0.0715,-8.029,0.0569,100.003,0.416,70
371,Taylor Swift,Lover,7,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,spotify:track:214nt20w5wOxJnY462klLw,0.028,0.662,0.747,0.00615,0.138,-6.926,0.0736,150.088,0.487,68
372,Taylor Swift,Lover,8,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,spotify:track:4y5bvROuBDPr5fuwXbIBZR,0.0129,0.811,0.719,1.36e-05,0.0742,-6.553,0.0497,103.979,0.865,78
373,Taylor Swift,Lover,9,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,spotify:track:12M5uqx0ZuwkpLp5rJim1a,0.781,0.824,0.624,0.000189,0.1,-9.728,0.0827,102.012,0.248,71
374,Taylor Swift,Lover,10,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,0.454,0.712,0.732,0.0,0.319,-6.754,0.0629,94.071,0.313,70
375,Taylor Swift,Lover,11,1LLXZFeAHK9R4xUramtUKw,London Boy,spotify:track:1LLXZFeAHK9R4xUramtUKw,0.0246,0.695,0.71,0.000104,0.133,-6.639,0.05,157.925,0.557,71
376,Taylor Swift,Lover,12,4AYtqFyFbX0Xkc2wtcygTr,Soon You’ll Get Better (feat. The Chicks),spotify:track:4AYtqFyFbX0Xkc2wtcygTr,0.907,0.433,0.182,0.0,0.123,-12.566,0.0641,207.476,0.421,64
377,Taylor Swift,Lover,13,5hQSXkFgbxjZo9uCwd11so,False God,spotify:track:5hQSXkFgbxjZo9uCwd11so,0.736,0.739,0.32,0.000147,0.111,-10.862,0.239,79.97,0.351,68
378,Taylor Swift,Lover,14,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,0.00929,0.771,0.671,0.0,0.0637,-5.617,0.0553,85.026,0.714,73
379,Taylor Swift,Lover,15,1SymEzIT3H8UZfibCs3TYi,Afterglow,spotify:track:1SymEzIT3H8UZfibCs3TYi,0.13,0.756,0.449,0.0,0.114,-8.746,0.0344,111.011,0.399,74
380,Taylor Swift,Lover,16,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),spotify:track:2Rk4JlNc2TPmZe2af99d45,0.033,0.61,0.83,0.0,0.118,-4.105,0.0571,182.162,0.728,73
381,Taylor Swift,Lover,17,1SmiQ65iSAbPto6gPFlBYm,It’s Nice To Have A Friend,spotify:track:1SmiQ65iSAbPto6gPFlBYm,0.971,0.737,0.175,0.000337,0.171,-9.912,0.0401,70.008,0.545,64
382,Taylor Swift,Lover,18,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,0.808,0.557,0.496,0.000173,0.0772,-9.602,0.0563,149.983,0.265,71
383,Taylor Swift,Taylor Swift Karaoke: reputation,1,4twNUyTpLMPWokYmCdFDCH,...Ready For It? - Karaoke Version,spotify:track:4twNUyTpLMPWokYmCdFDCH,0.0155,0.606,0.814,0.264,0.193,-8.128,0.0716,160.004,0.191,19
384,Taylor Swift,Taylor Swift Karaoke: reputation,2,4cag67C3v9ToeFivUwDUsE,End Game - Karaoke Version,spotify:track:4cag67C3v9ToeFivUwDUsE,0.000908,0.746,0.528,0.443,0.0713,-6.304,0.0449,159.043,0.0719,14
385,Taylor Swift,Taylor Swift Karaoke: reputation,3,2hecdut2HWM5JMHqLTWThq,I Did Something Bad - Karaoke Version,spotify:track:2hecdut2HWM5JMHqLTWThq,0.169,0.756,0.517,0.158,0.0588,-7.517,0.194,83.01,0.178,16
386,Taylor Swift,Taylor Swift Karaoke: reputation,4,5JtXBqKLdfzwedmlUjjqAm,Don't Blame Me - Karaoke Version,spotify:track:5JtXBqKLdfzwedmlUjjqAm,0.211,0.55,0.456,0.532,0.0291,-7.122,0.038,135.843,0.0764,24
387,Taylor Swift,Taylor Swift Karaoke: reputation,5,5Iadj8IBPrt634WW0yGPRI,Delicate - Karaoke Version,spotify:track:5Iadj8IBPrt634WW0yGPRI,0.249,0.714,0.332,0.148,0.0649,-12.043,0.0505,94.999,0.0429,17
388,Taylor Swift,Taylor Swift Karaoke: reputation,6,1zz0XSmHCFd57ne04UAp38,Look What You Made Me Do - Karaoke Version,spotify:track:1zz0XSmHCFd57ne04UAp38,0.0228,0.764,0.373,0.224,0.112,-9.283,0.0546,127.966,0.0709,19
389,Taylor Swift,Taylor Swift Karaoke: reputation,7,5oJUjUsBZcqyEhOdpif37h,So It Goes... - Karaoke Version,spotify:track:5oJUjUsBZcqyEhOdpif37h,0.072,0.256,0.53,0.284,0.202,-10.173,0.045,76.84,0.25,12
390,Taylor Swift,Taylor Swift Karaoke: reputation,8,3ZHTwJzCNDFvjLpVQiqpH6,Gorgeous - Karaoke Version,spotify:track:3ZHTwJzCNDFvjLpVQiqpH6,0.036,0.76,0.462,0.467,0.266,-7.646,0.0484,92.03,0.335,15
391,Taylor Swift,Taylor Swift Karaoke: reputation,9,7bdyzcQ0onk60hfsxDCd2X,Getaway Car - Karaoke Version,spotify:track:7bdyzcQ0onk60hfsxDCd2X,0.00515,0.497,0.682,0.768,0.0923,-8.663,0.043,172.06,0.158,18
392,Taylor Swift,Taylor Swift Karaoke: reputation,10,5EsfyTD26nlVQ0DtYo16uJ,King Of My Heart - Karaoke Version,spotify:track:5EsfyTD26nlVQ0DtYo16uJ,0.00256,0.64,0.622,0.00328,0.038,-9.626,0.0324,110.028,0.145,14
393,Taylor Swift,Taylor Swift Karaoke: reputation,11,3ZfvKQxJp4zZshiJsRPoD1,Dancing With Our Hands Tied - Karaoke Version,spotify:track:3ZfvKQxJp4zZshiJsRPoD1,0.0844,0.426,0.529,0.0986,0.101,-7.953,0.17,75.958,0.217,16
394,Taylor Swift,Taylor Swift Karaoke: reputation,12,2k0w1FGqvzVPgQ9VdTaJpe,Dress - Karaoke Version,spotify:track:2k0w1FGqvzVPgQ9VdTaJpe,0.0348,0.682,0.457,0.0205,0.217,-11.087,0.0387,120.029,0.0383,14
395,Taylor Swift,Taylor Swift Karaoke: reputation,13,0MtU9ETYyVX8YPBDCYPdMb,This Is Why We Can't Have Nice Things - Karaoke Version,spotify:track:0MtU9ETYyVX8YPBDCYPdMb,0.00927,0.594,0.757,0.000236,0.401,-5.384,0.0572,163.948,0.214,15
396,Taylor Swift,Taylor Swift Karaoke: reputation,14,1VPHQriwOsy5aGHLwwZyho,Call It What You Want - Karaoke Version,spotify:track:1VPHQriwOsy5aGHLwwZyho,0.0943,0.594,0.454,0.705,0.755,-13.01,0.0401,164.028,0.139,16
397,Taylor Swift,Taylor Swift Karaoke: reputation,15,13tYZVTtzLUJTlM7m1ivbi,New Year's Day - Karaoke Version,spotify:track:13tYZVTtzLUJTlM7m1ivbi,0.944,0.452,0.0639,2.91e-05,0.137,-16.349,0.0471,94.963,0.0767,13
