,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
204,21 Savage,Scorpion,11,3mvYQKm8h6M5K5h0nVPY9S,After Dark (feat. Static Major & Ty Dolla $ign),spotify:track:3mvYQKm8h6M5K5h0nVPY9S,0.0407,0.687,0.429,0.0,0.142,-13.075,0.192,141.966,0.336,55
205,21 Savage,Scorpion,12,44Du2IM1bGY7dicmLfXbUs,Final Fantasy,spotify:track:44Du2IM1bGY7dicmLfXbUs,0.422,0.5,0.449,7.96e-06,0.115,-10.977,0.442,144.206,0.104,52
206,21 Savage,Scorpion,13,09lmraDvzBT3pUQ2rUtJzK,March 14,spotify:track:09lmraDvzBT3pUQ2rUtJzK,0.405,0.558,0.414,0.0,0.36,-7.355,0.358,127.094,0.318,50
232,21 Savage,More Life,1,05KOgYg8PGeJyyWBPi5ja8,Free Smoke,spotify:track:05KOgYg8PGeJyyWBPi5ja8,0.0681,0.736,0.491,0.0,0.571,-6.892,0.439,141.979,0.203,61
233,21 Savage,More Life,2,6CfrYuD3YRDYdYvH9jNtXY,No Long Talk,spotify:track:6CfrYuD3YRDYdYvH9jNtXY,0.0671,0.913,0.608,0.0,0.533,-6.839,0.234,97.063,0.578,56
234,21 Savage,More Life,3,5mCPDVBb16L4XQwDdbRUpz,Passionfruit,spotify:track:5mCPDVBb16L4XQwDdbRUpz,0.256,0.809,0.463,0.085,0.109,-11.377,0.0396,111.98,0.364,80
235,21 Savage,More Life,4,13e6f8t7RKXuxZ0JdaaJRG,Jorja Interlude,spotify:track:13e6f8t7RKXuxZ0JdaaJRG,0.762,0.735,0.373,0.00202,0.288,-10.478,0.104,123.081,0.237,62
236,21 Savage,More Life,5,7y6c07pgjZvtHI9kuMVqk1,Get It Together,spotify:track:7y6c07pgjZvtHI9kuMVqk1,0.0945,0.781,0.721,0.391,0.104,-9.133,0.0514,123.011,0.849,66
237,21 Savage,More Life,6,76gUmNLXGQVOsGhfcshkFP,Madiba Riddim,spotify:track:76gUmNLXGQVOsGhfcshkFP,0.245,0.839,0.521,0.00545,0.607,-10.45,0.166,105.992,0.33,60
238,21 Savage,More Life,7,2XlHu0HcujBCkWMdIAvrqt,Blem,spotify:track:2XlHu0HcujBCkWMdIAvrqt,0.0533,0.726,0.535,1.38e-05,0.0984,-7.804,0.0476,98.067,0.375,60
239,21 Savage,More Life,8,2fkeWbM6iqTw7oGHTYm2lw,4422,spotify:track:2fkeWbM6iqTw7oGHTYm2lw,0.558,0.609,0.229,0.0413,0.113,-12.36,0.0333,111.887,0.19,63
240,21 Savage,More Life,9,6UjfByV1lDLW0SOVQA4NAi,Gyalchester,spotify:track:6UjfByV1lDLW0SOVQA4NAi,0.0317,0.877,0.391,0.000502,0.0945,-8.196,0.063,131.018,0.122,65
241,21 Savage,More Life,10,2dfqS3MRtbLZSZA1IL8xY5,Skepta Interlude,spotify:track:2dfqS3MRtbLZSZA1IL8xY5,0.0103,0.745,0.822,4.2e-06,0.155,-6.354,0.252,86.733,0.415,54
242,21 Savage,More Life,11,2bjwRfXMk4uRgOD9IBYl9h,Portland,spotify:track:2bjwRfXMk4uRgOD9IBYl9h,0.0172,0.925,0.443,0.0,0.276,-8.216,0.264,136.078,0.35,68
243,21 Savage,More Life,12,0xl1w2q4VLojeXp4JfazPL,Sacrifices,spotify:track:0xl1w2q4VLojeXp4JfazPL,0.0407,0.903,0.439,0.0,0.138,-11.813,0.397,139.112,0.532,57
244,21 Savage,More Life,13,6MbH1QiphMCPTqVEVC7UYi,Nothings Into Somethings,spotify:track:6MbH1QiphMCPTqVEVC7UYi,0.332,0.766,0.234,0.00156,0.358,-7.544,0.159,96.882,0.256,59
245,21 Savage,More Life,14,6n3HGiq4v35D6eFOSwqYuo,Teenage Fever,spotify:track:6n3HGiq4v35D6eFOSwqYuo,0.111,0.766,0.283,0.0172,0.115,-10.33,0.0846,97.04,0.144,78
246,21 Savage,More Life,15,2jTujnt0y344ai1rNOywgr,KMT,spotify:track:2jTujnt0y344ai1rNOywgr,0.0189,0.875,0.6,0.0143,0.132,-6.818,0.0435,119.987,0.0906,60
247,21 Savage,More Life,16,2Na0z2gfN67Rzf0vp74Wi3,Lose You,spotify:track:2Na0z2gfN67Rzf0vp74Wi3,0.699,0.526,0.583,0.0,0.372,-9.172,0.376,89.837,0.378,59
248,21 Savage,More Life,17,5f5r2N4Lp9WoULWPH9zp2W,Can't Have Everything,spotify:track:5f5r2N4Lp9WoULWPH9zp2W,0.0136,0.856,0.572,1.55e-06,0.121,-8.429,0.373,82.445,0.454,55
249,21 Savage,More Life,18,28irpKCCK9nn9DZSik2zEx,Glow,spotify:track:28irpKCCK9nn9DZSik2zEx,0.2,0.688,0.384,0.0,0.708,-8.824,0.375,162.098,0.432,51
250,21 Savage,More Life,19,5JUu0unA8VwhTZ9LkMWUVI,Since Way Back,spotify:track:5JUu0unA8VwhTZ9LkMWUVI,0.348,0.468,0.266,9.55e-06,0.209,-11.121,0.13,153.294,0.222,56
251,21 Savage,More Life,20,343YBumqHu19cGoGARUTsd,Fake Love,spotify:track:343YBumqHu19cGoGARUTsd,0.105,0.928,0.481,0.0,0.176,-9.35,0.287,134.007,0.613,70
252,21 Savage,More Life,21,7bJ4mu7MHa3rHiNyKjOoSl,Ice Melts,spotify:track:7bJ4mu7MHa3rHiNyKjOoSl,0.08,0.813,0.551,0.0,0.386,-7.605,0.353,124.957,0.598,55
253,21 Savage,More Life,22,2KvHC9z14GSl4YpkNMX384,Do Not Disturb,spotify:track:2KvHC9z14GSl4YpkNMX384,0.246,0.618,0.693,0.0,0.112,-5.943,0.45,170.982,0.454,73
276,21 Savage,Views,1,7sBwAWyXfiIgrYQ8BaJESH,Keep The Family Close,spotify:track:7sBwAWyXfiIgrYQ8BaJESH,0.149,0.378,0.566,0.0,0.382,-7.685,0.0482,87.691,0.196,56
277,21 Savage,Views,2,1C7KSXR2GVxknex6I4ANco,9,spotify:track:1C7KSXR2GVxknex6I4ANco,0.000803,0.68,0.712,0.000612,0.237,-7.184,0.0453,100.009,0.0379,59
278,21 Savage,Views,3,03L2AoiRbWhvt7BDMx1jUB,U With Me?,spotify:track:03L2AoiRbWhvt7BDMx1jUB,0.338,0.429,0.43,1.18e-05,0.138,-11.373,0.165,174.983,0.125,58
279,21 Savage,Views,4,3cjF2OFRmip8spwZYQRKxP,Feel No Ways,spotify:track:3cjF2OFRmip8spwZYQRKxP,0.0312,0.582,0.677,6.6e-06,0.122,-7.081,0.172,193.818,0.205,72
280,21 Savage,Views,5,5NFYuqu8V6QXc6mzcLImd6,Hype,spotify:track:5NFYuqu8V6QXc6mzcLImd6,0.0253,0.787,0.635,0.0,0.357,-8.271,0.155,130.018,0.237,58
281,21 Savage,Views,6,4PA16FAl8LPmFmOhARawdV,Weston Road Flows,spotify:track:4PA16FAl8LPmFmOhARawdV,0.0635,0.623,0.74,0.0,0.366,-6.942,0.307,82.877,0.35,58
282,21 Savage,Views,7,4cRBqWBjuccCowYVHFlXK6,Redemption,spotify:track:4cRBqWBjuccCowYVHFlXK6,0.611,0.694,0.314,2.07e-06,0.117,-7.82,0.116,119.905,0.341,63
283,21 Savage,Views,8,3aJkV6DUTSCqOwVwaBDG9B,With You,spotify:track:3aJkV6DUTSCqOwVwaBDG9B,0.134,0.878,0.406,0.000234,0.112,-9.961,0.248,128.014,0.784,60
284,21 Savage,Views,9,2qLcJOLrh6Djda4uLbldSA,Faithful,spotify:track:2qLcJOLrh6Djda4uLbldSA,0.11,0.536,0.449,1.49e-05,0.284,-10.499,0.103,99.889,0.171,54
285,21 Savage,Views,10,433P7tDcIAi6NLnf4Sh6tI,Still Here,spotify:track:433P7tDcIAi6NLnf4Sh6tI,0.0258,0.834,0.433,0.0,0.633,-9.607,0.174,133.938,0.229,64
286,21 Savage,Views,11,3O8NlPh2LByMU9lSRSHedm,Controlla,spotify:track:3O8NlPh2LByMU9lSRSHedm,0.0789,0.59,0.468,0.0,0.101,-11.083,0.185,92.287,0.349,69
287,21 Savage,Views,12,1zi7xx7UVEFkmKfv06H8x0,One Dance,spotify:track:1zi7xx7UVEFkmKfv06H8x0,0.00776,0.792,0.625,0.0018,0.329,-5.609,0.0536,103.967,0.37,82
288,21 Savage,Views,13,5e574bhjycX1eH2l4Auage,Grammys,spotify:track:5e574bhjycX1eH2l4Auage,0.00163,0.676,0.432,3.84e-06,0.0799,-9.51,0.502,145.869,0.12,57
289,21 Savage,Views,14,3NxAG2ni1lLa8RKL6a0INc,Childs Play,spotify:track:3NxAG2ni1lLa8RKL6a0INc,0.0175,0.746,0.475,1.1e-05,0.197,-11.243,0.113,80.006,0.292,65
290,21 Savage,Views,15,5mPSyjLatqB00IkPqRlbTE,Pop Style,spotify:track:5mPSyjLatqB00IkPqRlbTE,0.192,0.713,0.462,2.16e-06,0.105,-10.027,0.123,133.053,0.0594,60
291,21 Savage,Views,16,3BtuIIrQlkujKPuWF2B85z,Too Good,spotify:track:3BtuIIrQlkujKPuWF2B85z,0.0489,0.794,0.653,4.88e-05,0.1,-7.839,0.104,117.996,0.397,73
292,21 Savage,Views,17,3ppVO2tyWRRznNmONvt7Se,Summers Over Interlude,spotify:track:3ppVO2tyWRRznNmONvt7Se,0.405,0.699,0.255,0.00242,0.0985,-8.647,0.0303,132.031,0.242,67
293,21 Savage,Views,18,4BhGTc3Cgay2U1QcTS7vQe,Fire & Desire,spotify:track:4BhGTc3Cgay2U1QcTS7vQe,0.0671,0.722,0.252,0.0,0.0852,-14.411,0.0761,79.923,0.275,67
294,21 Savage,Views,19,7MjSipTto9QljYzZnloXOn,Views,spotify:track:7MjSipTto9QljYzZnloXOn,0.0657,0.395,0.852,0.0,0.262,-5.896,0.37,76.428,0.112,56
295,21 Savage,Views,20,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.00258,0.891,0.628,0.00019,0.0504,-7.863,0.0551,134.966,0.552,75
327,21 Savage,What A Time To Be Alive,1,0GR7iJLhj80KD5LkA14ZRn,Digital Dash,spotify:track:0GR7iJLhj80KD5LkA14ZRn,0.00296,0.881,0.546,4.72e-06,0.226,-7.566,0.12,140.032,0.276,59
328,21 Savage,What A Time To Be Alive,2,7jslhIiELQkgW9IHeYNOWE,Big Rings,spotify:track:7jslhIiELQkgW9IHeYNOWE,0.00196,0.776,0.675,0.0,0.227,-6.224,0.266,131.984,0.27,59
329,21 Savage,What A Time To Be Alive,3,2uTG00P1DkhB97pdITkl2O,Live From The Gutter,spotify:track:2uTG00P1DkhB97pdITkl2O,0.0369,0.824,0.49,1.24e-06,0.0807,-8.391,0.429,165.948,0.307,56
330,21 Savage,What A Time To Be Alive,4,2AGottAzfC8bHzF7kEJ3Wa,Diamonds Dancing,spotify:track:2AGottAzfC8bHzF7kEJ3Wa,0.125,0.51,0.358,3.74e-05,0.111,-10.847,0.0467,136.036,0.171,58
331,21 Savage,What A Time To Be Alive,5,0B5OTb36fzLayn6XQHg5A1,Scholarships,spotify:track:0B5OTb36fzLayn6XQHg5A1,0.0966,0.739,0.416,1.27e-05,0.1,-9.319,0.285,109.168,0.259,59
332,21 Savage,What A Time To Be Alive,6,76kyKtPLsFbQkdQ86QrkF4,Plastic Bag,spotify:track:76kyKtPLsFbQkdQ86QrkF4,0.0104,0.845,0.479,1.79e-06,0.157,-6.065,0.298,170.919,0.35,54
333,21 Savage,What A Time To Be Alive,7,6bqtKURdSWkInAJHDkuaL0,I'm The Plug,spotify:track:6bqtKURdSWkInAJHDkuaL0,0.000379,0.828,0.55,0.0016,0.134,-9.158,0.255,160.016,0.254,55
334,21 Savage,What A Time To Be Alive,8,4gowy3WT6D1yhMLgRBlf9C,Change Locations,spotify:track:4gowy3WT6D1yhMLgRBlf9C,0.0207,0.787,0.329,2.95e-06,0.118,-9.991,0.391,137.85,0.209,53
335,21 Savage,What A Time To Be Alive,9,27GmP9AWRs744SzKcpJsTZ,Jumpman,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.0559,0.852,0.553,0.0,0.332,-7.286,0.187,142.079,0.656,68
336,21 Savage,What A Time To Be Alive,10,2ACys0pX0SjmpQmQWzp7wt,Jersey,spotify:track:2ACys0pX0SjmpQmQWzp7wt,0.513,0.758,0.526,0.000457,0.0913,-10.81,0.255,146.054,0.312,59
337,21 Savage,What A Time To Be Alive,11,1DmnEYXa4WfbdhAPwNzgD8,30 for 30 Freestyle,spotify:track:1DmnEYXa4WfbdhAPwNzgD8,0.671,0.744,0.619,0.0,0.123,-9.143,0.398,89.252,0.317,51
338,21 Savage,If You're Reading This It's Too Late,1,1ID1QFSNNxi0hiZCNcwjUC,Legend,spotify:track:1ID1QFSNNxi0hiZCNcwjUC,0.0266,0.714,0.563,0.0,0.0776,-7.574,0.0723,100.091,0.31,63
339,21 Savage,If You're Reading This It's Too Late,2,79XrkTOfV1AqySNjVlygpW,Energy,spotify:track:79XrkTOfV1AqySNjVlygpW,0.38,0.747,0.571,0.0,0.534,-7.916,0.478,172.104,0.553,69
340,21 Savage,If You're Reading This It's Too Late,3,12d5QFwzh60IIHlsSnAvps,10 Bands,spotify:track:12d5QFwzh60IIHlsSnAvps,0.265,0.825,0.756,2.15e-06,0.0762,-3.687,0.383,172.938,0.888,64
341,21 Savage,If You're Reading This It's Too Late,4,5InOp6q2vvx0fShv3bzFLZ,Know Yourself,spotify:track:5InOp6q2vvx0fShv3bzFLZ,0.196,0.72,0.412,0.0,0.342,-8.687,0.223,114.408,0.179,65
342,21 Savage,If You're Reading This It's Too Late,5,2durxb17bXcmQJHSt8JAdO,No Tellin',spotify:track:2durxb17bXcmQJHSt8JAdO,0.543,0.823,0.467,1.06e-06,0.135,-10.394,0.301,95.026,0.618,58
343,21 Savage,If You're Reading This It's Too Late,6,4v7SAP4KD96BFLWiCd1vF0,Madonna,spotify:track:4v7SAP4KD96BFLWiCd1vF0,0.0149,0.905,0.492,3.77e-05,0.371,-8.598,0.0595,110.017,0.142,54
344,21 Savage,If You're Reading This It's Too Late,7,3a8tAZFJxlmBwOtrf5L1oC,6 God,spotify:track:3a8tAZFJxlmBwOtrf5L1oC,0.0249,0.868,0.623,0.0,0.125,-8.595,0.101,105.446,0.498,61
345,21 Savage,If You're Reading This It's Too Late,8,2mmUoyPxzbxehpfm1TpTRK,Star67,spotify:track:2mmUoyPxzbxehpfm1TpTRK,0.747,0.521,0.392,8.81e-06,0.198,-7.88,0.17,91.939,0.166,58
346,21 Savage,If You're Reading This It's Too Late,9,1OHoBC4icbuNhpSxP400sv,Preach,spotify:track:1OHoBC4icbuNhpSxP400sv,0.165,0.605,0.51,8.8e-05,0.104,-8.094,0.423,65.255,0.389,62
347,21 Savage,If You're Reading This It's Too Late,10,6oLHyWvmk6bKrA91EIYZBp,Wednesday Night Interlude,spotify:track:6oLHyWvmk6bKrA91EIYZBp,0.729,0.312,0.466,7.34e-06,0.215,-8.163,0.0509,135.44,0.195,56
348,21 Savage,If You're Reading This It's Too Late,11,63p3Slj0shAFP0Q7dQetj5,Used To,spotify:track:63p3Slj0shAFP0Q7dQetj5,0.0703,0.926,0.427,0.000337,0.0818,-7.584,0.105,96.025,0.304,56
349,21 Savage,If You're Reading This It's Too Late,12,4kdfjhj9xNkYU0R8xlDy8k,6 Man,spotify:track:4kdfjhj9xNkYU0R8xlDy8k,0.217,0.568,0.535,0.0,0.114,-9.306,0.513,83.589,0.326,58
350,21 Savage,If You're Reading This It's Too Late,13,4zLOwx1yRJXWkHKt1XzF1p,Now & Forever,spotify:track:4zLOwx1yRJXWkHKt1XzF1p,0.124,0.555,0.481,0.0,0.101,-7.419,0.0322,107.793,0.098,53
351,21 Savage,If You're Reading This It's Too Late,14,6ImxYXeLDQPIv4qo7bMhSk,Company,spotify:track:6ImxYXeLDQPIv4qo7bMhSk,0.0403,0.651,0.55,0.0,0.165,-8.215,0.0496,107.567,0.119,58
352,21 Savage,If You're Reading This It's Too Late,15,2YaDRtIlQiZ5WDDB2YuEOC,You & The 6,spotify:track:2YaDRtIlQiZ5WDDB2YuEOC,0.168,0.545,0.476,0.0,0.13,-7.444,0.284,154.362,0.223,55
353,21 Savage,If You're Reading This It's Too Late,16,7JXZq0JgG2zTrSOAgY8VMC,Jungle,spotify:track:7JXZq0JgG2zTrSOAgY8VMC,0.62,0.697,0.235,0.000144,0.107,-8.651,0.0534,99.947,0.378,71
354,21 Savage,If You're Reading This It's Too Late,17,5mZJwWdxAOR4xUvSGZvvMU,6PM In New York,spotify:track:5mZJwWdxAOR4xUvSGZvvMU,0.107,0.554,0.85,0.0,0.155,-4.155,0.251,128.429,0.383,54
